channel_id,public_name,genre,views,estimatedMinutesWatched,subscribersGained,comments,likes,dislikes,total_subscribers,views_subs,likes_dislikes
UCBQZwaNPFfJ1gZ1fLZpAEGw,twenty one pilots,pop,544733919.0,1678311686.0,1483635.0,279475.0,8495296.0,106873.0,12700000,367.1616799280146,79.48963723297746
UCMFxFeLXsjGPlS8toc2E2Lg,rickmoranisofficial,country,4462.0,3254.0,30.0,1.0,29.0,2.0,638,148.73333333333332,14.5
UCclTdPbe_ru5iXlUNdlxK5w,Theo Lawrence & The Hearts,rock,229592.0,523630.0,750.0,76.0,2532.0,66.0,4980,306.12266666666665,38.36363636363637
UCGa5NF8eodXO2wFYxDMDybg,Follow The Cipher,metal,21840.0,63205.0,261.0,94.0,708.0,6.0,1970,83.67816091954023,118.0
UCFKyVAVtPSJymdix_938kUQ,Phox Phox,rock,37366.0,108786.0,362.0,28.0,580.0,42.0,11200,103.22099447513813,13.80952380952381
UC4RyedH4mBf4AaWNLZVfLMQ,ONR.,rock,976350.0,2318147.0,1536.0,627.0,7353.0,207.0,4440,635.64453125,35.52173913043478
UCtoUQvukM3Vqqjk3pORmH5w,Pardison Fontaine,urban,14819478.0,38642960.0,32014.0,2048.0,122905.0,6801.0,376000,462.9061660523521,18.0716071166005
UCnHYKgU2bwSMt4reSitcjWQ,TheFallOfTroy,metal,1127.0,1170.0,2256.0,2.0,43.0,0.0,9650,0.4995567375886525,0.0
UCabu6ZGMTWDsYiTg2yOo3uA,EveryAvenue,rock,37125.0,87180.0,950.0,25.0,680.0,44.0,15400,39.078947368421055,15.454545454545455
UCQ2UiNpRtGtT3lBGc6mW36Q,raphaelmusicofficiel,rock,68316.0,143165.0,7460.0,18.0,500.0,37.0,21300,9.157640750670241,13.513513513513514
UCPIfsVyVsdL_8pa_nurKypg,Marcin Rozynek,pop,205.0,202.0,4.0,0.0,0.0,0.0,435,51.25,0.0
UCXgSpd4h26yxronX0O4mXIg,Pastora Soler Catálogo,pop,277362.0,697693.0,446.0,64.0,1652.0,133.0,3530,621.8878923766816,12.421052631578947
UC7cdEBfqSfIH62arlTi0GEQ,Ohana Bam,urban,2891804.0,5121856.0,6917.0,371.0,24873.0,620.0,33100,418.0719965302877,40.11774193548387
UCjX-A-sYXjfpQnx0zlACsRQ,State Radio,latin,77692.0,242999.0,433.0,19.0,658.0,65.0,4630,179.4272517321016,10.123076923076923
UCScqhaGYlX98xPN7kwXtDkw,Shado Chris,urban,68450.0,141828.0,558.0,23.0,713.0,18.0,16300,122.67025089605735,39.611111111111114
UCUNj6X343VRMSvsMlFJBhWw,DrFeelgoodofficial,rock,261.0,439.0,1.0,2.0,1.0,0.0,17,261.0,0.0
UC1PqLslajCKhn8--O5RR5_w,Goya,pop,1471730.0,3374372.0,1510.0,246.0,12449.0,242.0,8450,974.6556291390729,51.44214876033058
UC_FhqjUyjKr-3s01TtonEsw,D.C.W.東城衞channel,rock,7658.0,16588.0,54.0,5.0,96.0,2.0,1890,141.8148148148148,48.0
UCP5XBwxXHHD0vBoWp5WTO5A,Sophia Abino,pop,9272.0,9017.0,63.0,17.0,183.0,9.0,3730,147.17460317460316,20.333333333333332
UCjIyFu2nFGZlpfF-LbBkZpg,Kojo Funds,urban,7896564.0,19983015.0,222.0,649.0,47952.0,1238.0,85300,35570.10810810811,38.733441033925686
UCGESXaNIWbo7mJQ3PlzoL_A,Vita and the Woolf,pop,8354.0,18791.0,76.0,11.0,107.0,1.0,620,109.92105263157895,107.0
UCu3u8VDrmOTlTfeAMF9PLcA,burningofromemusic,rock,2727.0,5999.0,17.0,4.0,28.0,1.0,414,160.41176470588235,28.0
UCFj6i28BalvuUldLDbr6UWw,Leon Leiden,urban,43204070.0,102755369.0,314062.0,47750.0,1170090.0,16846.0,978000,137.5654170195694,69.45803158019707
UCj8sFiFmI7qCQzJWgUSwj-Q,Duncan Dhu,latin,2611959.0,6500304.0,44755.0,464.0,20735.0,607.0,106000,58.361278069489444,34.15980230642504
UC8X8LkEuz6b-KaX-VxpXQAQ,Valient Thorr,metal,32150.0,69558.0,132.0,21.0,341.0,7.0,2810,243.56060606060606,48.714285714285715
UCkza4xuP29vsusl14aGGXVA,WantingsMusic,pop,128287.0,339694.0,2704.0,166.0,967.0,98.0,35800,47.443417159763314,9.86734693877551
UCffTBYhHLSeIVOrR6ZihRzg,teamlovevids,rock,86883.0,111348.0,117.0,30.0,685.0,33.0,2450,742.5897435897435,20.757575757575758
UC1eAVVv2tf6i8bnrhkXuU2Q,OCN,rock,25864.0,69819.0,69.0,7.0,145.0,11.0,1890,374.84057971014494,13.181818181818182
UCUQjnttodxhUN-TE2MvkhEw,Pecker,pop,8697.0,16366.0,54.0,6.0,102.0,6.0,913,161.05555555555554,17.0
UCoOzY0feZINyEk5Nw2-VLwg,The Hollies,pop,0.0,0.0,23186.0,0.0,0.0,0.0,54300,0.0,0.0
UC7jb7qY6Q-5Dk0_on5dfONg,Icarus,dance,816093.0,3253883.0,1688.0,212.0,8952.0,362.0,16700,483.4674170616114,24.7292817679558
UCd1NmZhNCrMoncLFLbHKucg,Venus II,rock,249.0,369.0,2.0,1.0,3.0,0.0,42,124.5,0.0
UCv0k03065eZlMDR5oqgPnnQ,Kiko Rivera Oficial,pop,,,,,,,17,0.0,0.0
UCmajVHWDyvlGsNVZ9lT3q0Q,Kim Larsen,pop,15635736.0,41859269.0,7709.0,1109.0,29102.0,2929.0,54800,2028.2443896744066,9.93581427108228
UCIASqTLwiN5N9RY2f68DNPQ,Burning,metal,84755.0,215450.0,220.0,17.0,623.0,28.0,1590,385.25,22.25
UC2bX23CInJ_BxPVQclwPFBg,MoMo,pop,10884.0,20431.0,20.0,5.0,66.0,7.0,806,544.2,9.428571428571429
UC0TobZSDyMaXaoVK_9TcPHA,Portugal. The Man,rock,33118230.0,77090733.0,55547.0,7360.0,346196.0,11635.0,709000,596.2199578735125,29.754705629565965
UCR8rX9t3X9C-BwknWXR239g,downtownfiction,rock,24421.0,37101.0,927.0,25.0,518.0,13.0,24300,26.344120819848975,39.84615384615385
UCQnrxwwa0iXFal_NxfzwkXg,Orson Wilds,rock,442962.0,1096215.0,252.0,112.0,733.0,20.0,329,1757.7857142857142,36.65
UCJfhiib6i5tVWVwEla-2K6w,Amir Hasan,pop,6971.0,8888.0,112.0,25.0,110.0,6.0,3850,62.24107142857143,18.333333333333332
UCiVS01HGMikZd0zAxcRveww,Sara Marín,pop,333.0,358.0,8.0,1.0,6.0,0.0,615,41.625,0.0
UCYLa9q1huuWRP97-uZ6xV_w,Orry Jackson,pop,429980.0,848506.0,1088.0,261.0,3954.0,98.0,8720,395.2022058823529,40.3469387755102
UC34wpCgr3l9cG0RtFdTTS-Q,Gojira,metal,38138087.0,149267771.0,162014.0,40885.0,873155.0,13366.0,521000,235.39994691816756,65.32657489151579
UCilN_FtjmaACskVQ8ySElJA,ป๋อมแป๋ม ณิชาภัทร,pop,698116.0,1631053.0,3515.0,284.0,6232.0,157.0,303000,198.61052631578949,39.69426751592356
UCtUdfHiWA1s29AfIRTyhlug,Akhenaton,urban,0.0,0.0,6.0,0.0,0.0,0.0,3060,0.0,0.0
UCvOYoFzpDzvWUqlpzR1AL2Q,soniamiki,pop,9535.0,20214.0,40.0,4.0,59.0,7.0,663,238.375,8.428571428571429
UC1HmBB2jzfVPAsEXDra4eoQ,Lesser Key,rock,3311.0,8252.0,34.0,0.0,71.0,0.0,868,97.38235294117646,0.0
UCWkBRcIJIJY4WxB3sW3Y6nA,Phil The Beat,pop,1259313.0,2669989.0,2820.0,420.0,15602.0,408.0,4420,446.56489361702126,38.240196078431374
UCoWPcbkqIWosJZk6Netpibg,Yazoo / Yaz - Official,pop,5275211.0,7985620.0,13345.0,931.0,55524.0,2733.0,32600,395.2949419258149,20.316136114160262
UCEXumjxRVILZcSup2uXjvCw,Marcelo,pop,524.0,835.0,13.0,0.0,7.0,0.0,1200,40.30769230769231,0.0
UCSDxDFY5HnZAQsE5D9ZsFzg,MoMo,pop,0.0,0.0,0.0,0.0,0.0,0.0,42,0.0,0.0
UCbKSnxLmORz0kUdILw6On1g,Marcell,pop,1162519.0,2139687.0,10355.0,1431.0,20325.0,215.0,33200,112.26644133268952,94.53488372093024
UCfLw-yks4g136XG3QKT1UTw,Andreas Moe,rock,65570.0,149864.0,492.0,160.0,1318.0,23.0,8490,133.27235772357724,57.30434782608695
UCdsgBD7n7tyBQTqpZssohiQ,MPokora,pop,4139941.0,10553521.0,61.0,792.0,25158.0,949.0,152000,67867.88524590163,26.510010537407798
UCVVzbw3BNaAOxbCIIQqRj5w,scarson45,rock,118593.0,298030.0,583.0,0.0,1674.0,45.0,8530,203.41852487135506,37.2
UCHxXS6EkA7wpKRr98E2dhhA,rikersmusic,rock,1130.0,1578.0,7.0,0.0,19.0,0.0,99,161.42857142857142,0.0
UCR4sr6yHN_lgs5ZJt3XRJkA,santogoldvideos,dance,2685.0,4611.0,8.0,0.0,41.0,0.0,242,335.625,0.0
UCSIx9lyXYVzSNFX5afgJabg,Herman Dune,rock,4494.0,9373.0,15.0,2.0,42.0,2.0,70,299.6,21.0
UCLL49Ren_KdYn21dCE7NRng,rychlí kluci,urban,22434242.0,57994293.0,26231.0,7011.0,312792.0,7668.0,103000,855.2568335175937,40.791862284820034
UCGAhdgBimAyKGJMBFK4NEfg,Weston Burt,country,2776.0,4602.0,14.0,1.0,15.0,5.0,1150,198.28571428571428,3.0
UC2bskCJnzDwoxyEbRXj4oBg,Boni Rocanrol,rock,196880.0,390273.0,1012.0,262.0,3980.0,65.0,1920,194.54545454545453,61.23076923076923
UCwV26LFHrKA8-CmKOhc3ojQ,Bad Geckos,pop,7111.0,13574.0,7.0,4.0,45.0,14.0,343,1015.8571428571429,3.2142857142857144
UCai9Fo2Uj8qV6Sp97sE-DkQ,GeriHalliwellUK,pop,51020.0,81312.0,15.0,61.0,833.0,30.0,3360,3401.3333333333335,27.766666666666666
UC1R2bdOjUbZiUawf5b_LVHg,deanalexandermusic,country,17655.0,35123.0,22.0,2.0,113.0,40.0,910,802.5,2.825
UCdV4K0Yzdg5Uv1T8YgXBDoA,LinaKaro,pop,43844.0,112743.0,73.0,12.0,357.0,16.0,2550,600.6027397260274,22.3125
UCs97Psn1u1lJcLW2OP9OyrA,GIULIA BE.,pop,131653958.0,283412022.0,339660.0,22651.0,1297644.0,33894.0,1750000,387.6051286580698,38.28536024075058
UCMpXThMkTIBu0Fpn8SXv4VA,SIKR,dance,4054.0,4907.0,11.0,1.0,71.0,1.0,90,368.54545454545456,71.0
UC8SP4fqoPpG5MHIHvvK72mg,VOXELofficial,urban,3544018.0,10715741.0,3790.0,374.0,14385.0,1009.0,72400,935.0970976253299,14.256689791873141
UCrQIYwlh7PTqBedJsS5UvMQ,morganevanstv,country,1619177.0,3643222.0,3343.0,519.0,10899.0,544.0,39700,484.3484893807957,20.034926470588236
UCAeSmHGp5sf_4SyWb087Tow,Garaje Jack,rock,360.0,461.0,1.0,0.0,-1.0,0.0,53,360.0,0.0
UC5yzXxPSZF511qvAQRG_I7A,Rolf Fjordvik,pop,439.0,684.0,1.0,4.0,2.0,1.0,3,439.0,2.0
UC8htQT3V-GdUTPFAKD4Avyw,Tereza Mašková Official ,pop,3858409.0,12284549.0,4392.0,266.0,10777.0,666.0,39100,878.5084244080145,16.18168168168168
UCPqAhEF-PJ248gTaJBm9mPw,SLEEPWALKRS,dance,581953.0,1195175.0,983.0,105.0,4930.0,127.0,1970,592.0172939979655,38.818897637795274
UClXta6rWNKUztBhBC9WLQGg,Nevo Angel,urban,128769.0,282185.0,741.0,448.0,4147.0,77.0,3230,173.77732793522267,53.857142857142854
UCDPM_n1atn2ijUwHd0NNRQw,Coldplay,rock,1684617504.0,5505759151.0,4907647.0,1346663.0,33281629.0,436208.0,22800000,343.2637889399951,76.29761260682977
UCtYCWZHChPLekVxvWTuJ9gw,Riot V,metal,50334.0,130159.0,289.0,36.0,710.0,9.0,2060,174.16608996539793,78.88888888888889
UCM10srINLaSQFrcDVmHV0gA,him,dance,4628474.0,12254279.0,45798.0,1456.0,41994.0,915.0,365000,101.06279750207433,45.895081967213116
UCGsPswmbpeuwn3owrqqbhJw,NervousRecordsNYC,urban,10586092.0,28499015.0,20610.0,4636.0,151585.0,4191.0,128000,513.6386220281416,36.16917203531377
UC4nstdiM_MVHCvC1mYHE3Ew,taladpluontv,pop,24545.0,73619.0,64.0,18.0,157.0,1.0,8670,383.515625,157.0
UCJF0MASWYKOcY1DXsxA63yg,Medial Banana,pop,2425073.0,7816484.0,3017.0,249.0,13199.0,572.0,37100,803.8027842227378,23.075174825174827
UCujKAgn-LnkF6gEEuOJdHHA,Gérard Manset Officiel,rock,20736.0,40691.0,123.0,13.0,195.0,9.0,576,168.58536585365854,21.666666666666668
UCeekxg1vju_sjIK9KjJJLYg,Papa Roach,rock,15901919.0,33943931.0,191233.0,15412.0,377613.0,18018.0,1330000,83.15468041603698,20.95754245754246
UClADD1Q5gb6oF1veGjEO77g,ADÉLA - official,pop,31621.0,56215.0,118.0,15.0,269.0,21.0,4490,267.97457627118644,12.80952380952381
UC_7YZ0EBzDcXPNhC482NPNA,xxofMontrealxx,pop,29203.0,65973.0,3085.0,35.0,793.0,19.0,13700,9.46612641815235,41.73684210526316
UCCb-gNJVJlW3MUZU2N97KZw,planetph3,urban,1025.0,1921.0,4.0,3.0,13.0,0.0,134,256.25,0.0
UCWEtnEiVwUy7mwFeshyAWLA,RHINO,rock,1234729679.0,3792987035.0,1029892.0,251870.0,9822091.0,438794.0,5220000,1198.892387745511,22.38428738770357
UCe9GZ71MOPEs9b3I0fJYZgA,Madi Diaz,rock,265466.0,612122.0,1735.0,237.0,4044.0,113.0,7720,153.0063400576369,35.78761061946903
UC2H0ZAFcaGkvgup1b2rr8Qg,Innertier,pop,410299.0,913432.0,399.0,35.0,1684.0,166.0,10400,1028.3182957393483,10.144578313253012
UChVT3DCVgE-3aiAqbxYV1Ug,Fair Weather Friends,dance,5450.0,17544.0,12.0,0.0,33.0,8.0,564,454.1666666666667,4.125
UCOne-ZzghFhq3JDDmxMsNkw,jegerdaviddieu,urban,4064.0,6612.0,52.0,2.0,74.0,6.0,316,78.15384615384616,12.333333333333334
UC7lv9XTLLa3HCBmRTt0Gvnw,Dubstar,pop,157604.0,372959.0,355.0,96.0,1653.0,67.0,1430,443.9549295774648,24.671641791044777
UCEmEVtPXopGzzVrpmhCXqbg,Home-Sick,dance,27610.0,59987.0,60.0,26.0,561.0,8.0,872,460.1666666666667,70.125
UCme4_N86ALmx6zv4S1w3VHQ,sivilstatus,country,117.0,237.0,0.0,0.0,0.0,0.0,8,0.0,0.0
UCm_8DflK-Vl3a3n-gd_75uA,Ciro,urban,,,,,,,0,0.0,0.0
UC-AjTAjvp7J-_QQJSENeZcw,makeshiftprodigy,rock,901.0,1503.0,3.0,1.0,8.0,5.0,350,300.3333333333333,1.6
UCKiTrdzRJHPcB1-0iTrbwkA,JAY1,urban,3269816.0,5772627.0,19424.0,1327.0,63065.0,1120.0,87900,168.33896210873147,56.308035714285715
UCp-TO3d-bVBUXNw741Jpoag,Orē,urban,18396.0,33577.0,202.0,53.0,477.0,23.0,2560,91.06930693069307,20.73913043478261
UCAb60rVrvVQVfSgrX1UWb0g,Fleetwood Mac,rock,116793294.0,345145119.0,411466.0,23806.0,813325.0,26797.0,1060000,283.84676741213127,30.351345299846997
UCWGGQw_iJ7F-7Jz6LrfdDRA,華星唱片 Capital Artists Official Channel,pop,12312013.0,45952693.0,18679.0,2949.0,70963.0,4210.0,27000,659.1366240162749,16.85581947743468
UCW6dDNgf_2FAJOJ3RhasrIA,XavierWulf,urban,8111901.0,14228444.0,40661.0,5492.0,208691.0,2491.0,226000,199.50077469811367,83.7780008028904
UC9eQx8uWm7R0WdndR6p5kQw,fritjof pikanen,urban,13702.0,26239.0,38.0,10.0,98.0,6.0,934,360.57894736842104,16.333333333333332
UCFYMDSW-BzeYZKFSxROw3Rg,The Living Tombstone,pop,346486113.0,765081941.0,1168824.0,236234.0,6567420.0,133545.0,5720000,296.43993706494734,49.177580590812084
UClAZyJT7MW3YGNyMftTto4w,Company Records,rock,121836.0,315200.0,441.0,94.0,2652.0,52.0,5040,276.2721088435374,51.0
UCYgJ2M1mq8Ae0QOm_VQU4VQ,The Doors,rock,13063972.0,37117957.0,241456.0,12341.0,283406.0,7039.0,751000,54.104979789278374,40.26225316096036
UCQGihSx8kao0Xix08koIllQ,Georgi Kay,rock,88381.0,231252.0,659.0,83.0,1510.0,55.0,7510,134.11380880121396,27.454545454545453
UCc1ovgQn_hZFB-TypFOb8lg,Tarque Oficial,rock,135710.0,358286.0,710.0,38.0,1052.0,46.0,5060,191.14084507042253,22.869565217391305
UCpW8-XI3sVjLe9ADwoh8qiQ,Hyphen Hyphen,pop,878103.0,2244978.0,1722.0,158.0,4382.0,347.0,49100,509.9320557491289,12.628242074927954
UCDEW2psJxrMGqvjv-xTSspQ,Pokáčovo Kanál,pop,44382709.0,106795713.0,77581.0,13157.0,566745.0,19247.0,311000,572.082197960841,29.44588767080584
UC9nxc-xiH1AnL9RGstfgurg,Blake Shelton,country,178246458.0,492071530.0,343265.0,38970.0,1386311.0,60180.0,2950000,519.2677901912516,23.036075108009307
UCXNtLQbLzr31-xARWCw3Vvg,VicentePalma,pop,164.0,240.0,3.0,0.0,5.0,0.0,11,54.666666666666664,0.0
UCtWBCzqucZXq0M8jsqunM0g,Alec Benjamin,pop,239594855.0,530637034.0,1092892.0,88105.0,4451921.0,47965.0,4340000,219.23012978409577,92.81603252371521
UC4a55_esP82yRhlzUrAKRtA,3JS,pop,1767299.0,4695391.0,2527.0,1020.0,11267.0,513.0,12100,699.3664424218441,21.962962962962962
UCoudsgL2L53Xs3tevwoWW4Q,Dwight Dissels,pop,72981.0,146843.0,1184.0,83.0,1162.0,20.0,3430,61.639358108108105,58.1
UCTNkw5W1AgwzGAVNHx733vA,kuningasideayhtye,pop,470253.0,1085936.0,492.0,103.0,4206.0,124.0,4040,955.7987804878048,33.91935483870968
UCWVBfvVTf3UrPA-z5gos60w,HUGEL,dance,42528771.0,72087894.0,81210.0,6938.0,457242.0,18151.0,512000,523.6888437384558,25.191008759847943
UCXR82zHJ6FuWccQQqxtNHyw,TAYLA PARX,urban,1033447.0,3268763.0,4830.0,877.0,18503.0,359.0,41100,213.96418219461697,51.540389972144844
UCmZzJZSp20EIolDL-EfnD6w,The Washboard Union,country,1091773.0,2713082.0,1598.0,248.0,4341.0,266.0,9080,683.212140175219,16.31954887218045
UCwXoqCy4Gf15M2j3wz4_uzQ,Adia Victoria,country,555619.0,1195410.0,2015.0,217.0,5419.0,112.0,5910,275.7414392059553,48.38392857142857
UCMJbPdetcLmF7euzH4uLCRQ,Honey Money Gang,pop,3150394.0,7114150.0,4887.0,2032.0,39010.0,1473.0,20200,644.6478412113771,26.48336727766463
UCmfGbS-YboR4e67CIZhhKTA,Tony Banks,rock,95136.0,470123.0,2002.0,135.0,1510.0,27.0,5870,47.52047952047952,55.925925925925924
UCk8rU9JZFxqMpAkOPP0Wu_g,Deadcultdiaries,rock,3325.0,7198.0,4.0,1.0,25.0,1.0,165,831.25,25.0
UCSGn8AjyJIBhpaSMRjR7ebw,thepinkertones,dance,21451.0,28692.0,67.0,22.0,200.0,83.0,1310,320.1641791044776,2.4096385542168677
UCQEIfqE3MnOyN9SCS8cHRWA,Sourceetc1,pop,1353.0,2311.0,3.0,2.0,35.0,0.0,2710,451.0,0.0
UCn9W4PujTNjq4C_vlOgpyow,PetShopBoysParlophone,pop,111104637.0,337637399.0,5370.0,29723.0,799119.0,30061.0,116000,20689.876536312848,26.583247396959514
